yield,fund,price,asset,global,impact,company,depend
1.0082245647202952,0.26835282838891616,0.6073660154835778,0.5986979410482696,0.6073660154835778,0.7083196734158165,0.2197609543926491,0.34638128341522184
0.26835282838891616,0.3318357785221061,0.3791433288312421,0.41061339963047,0.3791433288312421,0.19578276034120806,0.5683283579926093,0.38656045199182015
0.6073660154835778,0.3791433288312421,0.5475190323796728,0.5705067161881943,0.5475190323796728,0.43275792614419334,0.5581821151377616,0.4545075962515829
0.5986979410482696,0.41061339963047,0.5705067161881943,0.5979500875761271,0.5705067161881943,0.4276091101295779,0.6224224346380468,0.4897112274228791
0.6073660154835778,0.3791433288312421,0.5475190323796728,0.5705067161881943,0.5475190323796728,0.43275792614419334,0.5581821151377616,0.4545075962515829
0.7083196734158165,0.19578276034120806,0.43275792614419334,0.4276091101295779,0.43275792614419334,0.497826072374999,0.16859272986455276,0.25154685032833934
0.2197609543926491,0.5683283579926093,0.5581821151377616,0.6224224346380468,0.5581821151377616,0.16859272986455276,1.046068113887268,0.6518164725724701
0.34638128341522184,0.38656045199182015,0.4545075962515829,0.4897112274228791,0.4545075962515829,0.25154685032833934,0.6518164725724701,0.451751656147006
